Subscribe date,Stagename,Project type,Property kind,Source of lead,Amount,Lost reason,Lost date,Won,Cout du lead
2019-01-31,Perdu,primary_residence,,,115,Dossier non finançable,,,
2019-02-17,Gagné,rental_investment,VEFA,,94,,,1,
2019-02-25,Gagné,primary_residence,old,,134,,,1,
2019-01-05,Perdu,primary_residence,,,108,Faux email & numéro,,,
2019-01-27,Perdu,primary_residence,,,167,N'a jamais répondu (+5 appels),,,
2019-02-13,Perdu,primary_residence,,,150,Perdu contre autre banque,,,
2019-02-14,Gagné,primary_residence,old,,174,,,1,
2019-01-13,Perdu,primary_residence,,,103,N'a jamais répondu (+5 appels),,,
2019-03-03,Gagné,primary_residence,old,,140,,,1,
2019-03-14,Gagné,primary_residence,old,,126,,,1,
2019-01-02,Perdu,primary_residence,old,,230,Perdu contre autre banque,2019-07-17,,
2019-01-18,Perdu,primary_residence,,,215,Projet arrêté,2019-03-30,,
2019-03-01,Perdu,primary_residence,land_construction,,108,A répondu mais ne répond plus (+5 appels),2019-03-30,,
2019-01-03,Perdu,primary_residence,,,214,A répondu mais ne répond plus (+5 appels),,,
2019-01-03,Perdu,primary_residence,,,113,Projet en recherche / Projet lointain,,,
2019-01-05,Perdu,primary_residence,,,133,N'a jamais répondu (+5 appels),,,
2019-02-05,Perdu,primary_residence,,,170,,2019-03-19,,
2019-01-09,Perdu,rental_investment,,,186,Dossier non finançable,,,
2019-01-16,Perdu,primary_residence,,,63,A répondu mais ne répond plus (+5 appels),,,
2019-02-20,Perdu,rental_investment,,,193,Ne souhaite pas faire ce dossier,,,
2019-02-12,Perdu,primary_residence,,,243,N'a jamais répondu (+5 appels),,,
2019-03-26,Perdu,primary_residence,old,,118,Ne souhaite pas faire ce dossier,2019-04-10,,
2019-01-13,Perdu,primary_residence,,,51,Dossier non finançable,,,
2019-01-05,Perdu,primary_residence,,,247,Dossier non finançable,,,
2019-01-13,Perdu,primary_residence,old,,165,Dossier non finançable,2019-03-20,,
2019-02-05,Perdu,primary_residence,old,,110,Perdu contre autre banque,2019-05-22,,
2019-02-07,Perdu,primary_residence,,,98,N'a jamais répondu (+5 appels),,,
2019-01-08,Perdu,primary_residence,,,74,N'a jamais répondu (+5 appels),,,
2019-02-01,Perdu,primary_residence,old,,248,Projet en recherche / Projet lointain,2019-09-02,,
2019-03-25,Perdu,primary_residence,old,,193,A répondu mais ne répond plus (+5 appels),2019-05-15,,
2019-02-05,Perdu,primary_residence,,,160,Dossier non finançable,,,
2019-02-07,Perdu,primary_residence,old,,169,Perdu contre autre banque,2019-05-28,,
2019-01-26,Gagné,primary_residence,old,,205,,,1,
2019-01-18,Perdu,rental_investment,,,127,A répondu mais ne répond plus (+5 appels),,,
2019-02-12,Perdu,primary_residence,,partner4,138,Projet arrêté,2019-07-24,,
2019-01-11,Perdu,primary_residence,,,55,Perdu contre autre banque,,,
2019-01-25,Perdu,primary_residence,,,230,Projet en recherche / Projet lointain,2019-03-06,,
2019-01-18,Perdu,primary_residence,,,241,N'a jamais répondu (+5 appels),,,
2019-01-18,Perdu,rental_investment,,,141,Dossier non finançable,,,
2019-01-16,Perdu,secondary_residence,,,95,Dossier non finançable,,,
2019-02-11,Perdu,primary_residence,old,,150,A répondu mais ne répond plus (+5 appels),2019-06-18,,
2019-03-14,Perdu,rental_investment,VEFA,,206,Projet arrêté,2019-06-01,,
2019-02-05,Perdu,primary_residence,,,83,Faux email & numéro,,,
2019-02-22,Perdu,primary_residence,,,129,Ne souhaite pas faire ce dossier,,,
2019-02-10,Perdu,primary_residence,,,203,A répondu mais ne répond plus (+5 appels),,,
2019-02-05,Perdu,rental_investment,,,174,Ne souhaite pas faire ce dossier,,,
2019-01-25,Perdu,rental_investment,,partner4,53,Perdu contre autre banque,,,
2019-02-28,Gagné,primary_residence,old,,155,,,1,
2019-02-23,Perdu,primary_residence,,,78,Dossier non finançable,,,
2019-02-06,Gagné,primary_residence,old,,100,,,1,
2019-01-05,Perdu,primary_residence,,,180,Projet en recherche / Projet lointain,2019-05-10,,
2019-03-03,Perdu,primary_residence,old,,105,Projet en recherche / Projet lointain,2019-09-18,,
2019-01-30,Perdu,primary_residence,,,71,Perdu contre autre banque,,,
2019-01-17,Perdu,primary_residence,old,,69,Test,2019-03-22,,
2019-01-16,Gagné,rental_investment,old,,57,,,1,
2019-01-12,Perdu,primary_residence,,,100,N'a jamais répondu (+5 appels),,,
2019-02-05,Perdu,rental_investment,,,234,Perdu contre autre courtier,,,
2019-02-07,Perdu,primary_residence,,,96,A répondu mais ne répond plus (+5 appels),,,
2019-03-25,Gagné,primary_residence,old,,250,,,1,
2019-02-05,Perdu,primary_residence,,,69,Perdu contre autre banque,,,
2019-03-27,Gagné,primary_residence,land_construction,,188,Projet en recherche / Projet lointain,,1,
2019-01-05,Perdu,,,,156,Perdu contre autre courtier,2019-03-22,,
2019-02-09,Perdu,rental_investment,,,68,Projet en recherche / Projet lointain,2019-03-26,,
2019-03-06,Perdu,primary_residence,old,,218,N'a jamais répondu (+5 appels),2019-03-14,,
2019-02-10,Gagné,primary_residence,old,,68,,,1,
2019-01-29,Perdu,primary_residence,,,78,N'a jamais répondu (+5 appels),,,
2019-03-14,Perdu,primary_residence,new,,53,Perdu contre autre banque,,,
2019-02-16,Perdu,primary_residence,,,197,N'a jamais répondu (+5 appels),2019-05-03,,
2019-03-09,Gagné,primary_residence,VEFA,,194,,,1,
2019-02-13,Perdu,rental_investment,,,100,Dossier non finançable,,,
2019-03-25,Perdu,primary_residence,old,,228,Dossier non finançable,2019-03-26,,
2019-01-22,Gagné,primary_residence,old,,74,,,1,
2019-02-10,Perdu,primary_residence,,,228,A répondu mais ne répond plus (+5 appels),,,
2019-02-19,Perdu,rental_investment,,,237,Dossier non finançable,,,
2019-02-19,Perdu,primary_residence,,,187,N'a jamais répondu (+5 appels),2019-03-06,,
2019-03-11,Perdu,primary_residence,old,,54,Perdu contre autre banque,2019-04-12,,
2019-02-08,Perdu,rental_investment,,,107,Dossier non finançable,,,
2019-01-12,Perdu,primary_residence,,,208,N'a jamais répondu (+5 appels),,,
2019-03-17,Perdu,primary_residence,old,,86,Perdu contre autre banque,2019-05-20,,
2019-01-02,Perdu,primary_residence,,,186,N'a jamais répondu (+5 appels),,,
2019-03-14,Perdu,primary_residence,old,partner6,133,Perdu contre autre courtier,2019-03-20,,
2019-03-04,Perdu,primary_residence,construction,partner6,132,Projet en recherche / Projet lointain,2019-03-07,,
2019-03-01,Gagné,primary_residence,VEFA,partner6,149,,,1,100
2019-01-26,Gagné,primary_residence,old,partner6,221,,,1,100
2019-02-13,Perdu,rental_investment,,partner6,57,N'a jamais répondu (+5 appels),,,
2019-03-27,Perdu,secondary_residence,old,partner6,204,Perdu contre autre banque,2019-07-18,,
2019-01-23,Perdu,primary_residence,,partner6,82,Dossier non finançable,,,
2019-01-17,Perdu,primary_residence,,partner6,141,Ne souhaite pas faire ce dossier,,,
2019-03-14,Perdu,primary_residence,old,partner6,143,A répondu mais ne répond plus (+5 appels),2019-05-10,,
2019-03-28,Perdu,rental_investment,old,partner6,123,A répondu mais ne répond plus (+5 appels),2019-05-06,,
2019-01-04,Perdu,primary_residence,old,partner6,92,A répondu mais ne répond plus (+5 appels),2019-10-03,,
2019-02-05,Perdu,primary_residence,,partner6,50,Projet en recherche / Projet lointain,,,
2019-02-06,Perdu,primary_residence,,partner6,139,Dossier non finançable,,,
2019-03-02,Gagné,primary_residence,old,partner6,118,,,1,100
2019-01-29,Gagné,primary_residence,old,partner6,146,,,1,100
2019-01-11,Perdu,primary_residence,,partner6,145,Perdu contre autre banque,,,
2019-01-02,Perdu,primary_residence,,partner6,224,Perdu contre autre courtier,,,
2019-03-20,Perdu,primary_residence,old,partner6,198,Projet arrêté,2019-10-03,,
2019-01-21,Perdu,primary_residence,,partner6,186,N'a jamais répondu (+5 appels),,,
2019-03-11,Perdu,primary_residence,old,partner6,114,Perdu contre autre banque,2019-05-27,,
2019-03-15,Perdu,primary_residence,old,partner6,87,Perdu contre autre banque,2019-04-01,,
2019-03-28,Perdu,primary_residence,old,partner6,230,Projet en recherche / Projet lointain,2019-04-15,,
2019-02-22,Perdu,primary_residence,,partner6,84,Perdu contre autre courtier,,,
2019-01-05,Perdu,primary_residence,,partner6,230,N'a jamais répondu (+5 appels),,,
2019-02-02,Perdu,primary_residence,,partner6,218,Perdu contre autre courtier,,,
2019-01-21,Perdu,primary_residence,old,partner6,84,Perdu contre autre banque,2019-06-11,,
2019-01-26,Perdu,rental_investment,,partner6,213,N'a jamais répondu (+5 appels),,,
2019-01-25,Perdu,primary_residence,,partner6,243,Projet en recherche / Projet lointain,,,
2019-03-25,Perdu,primary_residence,old,partner6,138,Perdu contre autre banque,,,
2019-03-06,Gagné,primary_residence,old,partner6,93,,,1,100
2019-01-14,Gagné,rental_investment,new,partner6,86,,,1,100
2019-03-02,Gagné,primary_residence,old,partner6,195,,,1,100
2019-01-08,Gagné,rental_investment,old,partner6,154,,,1,100
2019-01-29,Perdu,primary_residence,,partner6,210,Projet en recherche / Projet lointain,,,
2019-03-16,Perdu,primary_residence,old,partner6,224,Dossier non finançable,2019-09-03,,
2019-03-04,Perdu,primary_residence,old,partner6,197,Perdu contre autre banque,,,
2019-03-21,Perdu,primary_residence,old,partner6,81,Projet arrêté,2019-03-27,,
2019-03-02,Perdu,primary_residence,old,partner6,112,Perdu contre autre courtier,2019-03-06,,
2019-03-11,Perdu,secondary_residence,old,partner6,107,Dossier non finançable,2019-04-10,,
2019-03-07,Perdu,rental_investment,old,partner6,218,Projet arrêté,2019-03-26,,
2019-01-17,Perdu,primary_residence,,partner6,153,N'a jamais répondu (+5 appels),,,
2019-01-15,Perdu,rental_investment,,partner6,73,Dossier non finançable,,,
2019-01-29,Perdu,primary_residence,,partner6,161,Projet arrêté,,,
2019-03-01,Perdu,primary_residence,old,partner6,213,Projet arrêté,2019-04-29,,
2019-02-20,Perdu,primary_residence,,partner6,173,Dossier non finançable,,,
2019-02-17,Gagné,primary_residence,VEFA,partner6,180,,,1,100
2019-02-13,Gagné,primary_residence,old,partner6,172,,,1,100
2019-01-20,Perdu,primary_residence,,partner6,105,Perdu contre autre banque,,,
2019-01-21,Perdu,primary_residence,,partner6,121,N'a jamais répondu (+5 appels),,,
2019-03-22,Perdu,rental_investment,old,partner6,88,A répondu mais ne répond plus (+5 appels),2019-05-04,,
2019-01-06,Perdu,primary_residence,,partner6,199,Projet arrêté,,,
2019-03-25,Perdu,primary_residence,old,partner6,121,N'a jamais répondu (+5 appels),2019-10-02,,
2019-01-12,Perdu,primary_residence,,partner6,204,N'a jamais répondu (+5 appels),,,
2019-02-05,Perdu,primary_residence,,partner6,146,A répondu mais ne répond plus (+5 appels),2019-05-20,,
2019-02-05,Perdu,primary_residence,,partner6,247,A répondu mais ne répond plus (+5 appels),,,
2019-02-13,Perdu,primary_residence,,partner6,222,Dossier non finançable,,,
2019-01-14,Perdu,primary_residence,,partner6,245,N'a jamais répondu (+5 appels),,,
2019-02-20,Perdu,rental_investment,,partner6,180,Dossier non finançable,,,
2019-02-13,Perdu,,,partner6,190,Test,,,
2019-03-25,Gagné,rental_investment,old,partner6,200,,,1,100
2019-02-05,Gagné,primary_residence,old,partner6,97,,,1,100
2019-02-07,Perdu,rental_investment,,partner6,131,Perdu contre autre banque,,,
2019-02-27,Perdu,primary_residence,old,partner6,224,A répondu mais ne répond plus (+5 appels),2019-03-25,,
2019-01-28,Perdu,primary_residence,,partner6,166,N'a jamais répondu (+5 appels),,,
2019-03-12,Perdu,primary_residence,old,partner6,188,N'a jamais répondu (+5 appels),2019-03-22,,
2019-01-19,Perdu,primary_residence,,partner6,84,Perdu contre autre banque,,,
2019-03-09,Gagné,primary_residence,old,partner6,73,,,1,100
2019-02-11,Perdu,primary_residence,,partner6,162,Projet en recherche / Projet lointain,,,
2019-01-01,Perdu,primary_residence,,partner6,248,Perdu contre autre banque,,,
2019-03-20,Gagné,primary_residence,old,partner6,156,,,1,100
2019-01-17,Gagné,primary_residence,old,partner6,178,,,1,100
2019-02-02,Perdu,primary_residence,,partner6,133,Perdu contre autre courtier,,,
2019-02-05,Perdu,rental_investment,old,partner6,127,N'a jamais répondu (+5 appels),2019-09-19,,
2019-03-06,Perdu,rental_investment,VEFA,partner6,140,Dossier non finançable,2019-03-23,,
2019-02-13,Perdu,primary_residence,,partner6,141,A répondu mais ne répond plus (+5 appels),2019-05-06,,
2019-01-02,Perdu,primary_residence,old,partner6,129,A répondu mais ne répond plus (+5 appels),2019-07-09,,
2019-01-12,Perdu,primary_residence,,partner6,239,Projet en recherche / Projet lointain,,,
2019-02-23,Perdu,primary_residence,,partner6,201,Perdu contre autre courtier,,,
2019-03-20,Perdu,primary_residence,old,partner6,127,Projet arrêté,2019-03-28,,
2019-02-20,Perdu,primary_residence,,partner6,136,A répondu mais ne répond plus (+5 appels),2019-05-06,,
2019-03-13,Perdu,rental_investment,VEFA,partner6,202,Perdu contre autre courtier,2019-03-15,,
2019-03-02,Perdu,rental_investment,old,partner6,197,A répondu mais ne répond plus (+5 appels),2019-04-05,,
2019-02-19,Perdu,primary_residence,,partner6,101,A répondu mais ne répond plus (+5 appels),2019-03-08,,
2019-02-06,Perdu,primary_residence,old,partner6,108,Ne souhaite pas faire ce dossier,2019-04-04,,
2019-03-13,Gagné,primary_residence,old,partner6,85,,2019-03-22,1,100
2019-03-03,Perdu,primary_residence,old,partner6,52,N'a jamais répondu (+5 appels),2019-03-15,,
2019-03-02,Perdu,primary_residence,old,partner6,156,A répondu mais ne répond plus (+5 appels),2019-04-05,,
2019-02-16,Perdu,rental_investment,,partner6,110,Perdu contre autre banque,,,
2019-02-05,Perdu,primary_residence,,partner6,218,Projet en recherche / Projet lointain,2019-04-24,,
2019-02-17,Perdu,rental_investment,,partner6,170,Perdu contre autre courtier,,,
2019-01-23,Perdu,primary_residence,,partner6,154,A répondu mais ne répond plus (+5 appels),,,
2019-03-09,Perdu,primary_residence,old,partner6,106,Projet arrêté,,,
2019-01-20,Perdu,primary_residence,,partner6,124,Projet en recherche / Projet lointain,,,
2019-01-09,Perdu,primary_residence,,partner6,179,Perdu contre autre banque,,,
2019-03-19,Perdu,primary_residence,old,partner6,244,A répondu mais ne répond plus (+5 appels),,,
2019-03-13,Perdu,primary_residence,old,partner6,194,Perdu contre autre banque,2019-03-20,,
2019-01-03,Perdu,primary_residence,,partner6,89,Faux email & numéro,,,
2019-01-30,Perdu,rental_investment,,partner6,136,Projet arrêté,2019-08-26,,
2019-03-22,Perdu,primary_residence,land_construction,partner6,108,Dossier non finançable,2019-04-12,,
2019-01-23,Perdu,primary_residence,,partner6,97,Projet en recherche / Projet lointain,,,
2019-03-26,Perdu,primary_residence,land_construction,partner6,193,Perdu contre autre banque,2019-03-29,,
2019-02-05,Perdu,primary_residence,,partner6,64,A répondu mais ne répond plus (+5 appels),,,
2019-02-05,Perdu,primary_residence,,partner6,151,A répondu mais ne répond plus (+5 appels),2019-03-22,,
2019-03-11,Gagné,primary_residence,old,partner6,103,,,1,100
2019-02-25,Perdu,primary_residence,new,partner6,164,Projet en recherche / Projet lointain,,,
2019-03-27,Perdu,primary_residence,old,partner6,200,Projet arrêté,2019-06-03,,
2019-01-27,Perdu,rental_investment,,partner6,247,Dossier non finançable,,,
2019-01-04,Perdu,primary_residence,,partner6,99,Perdu contre autre banque,,,
2019-03-07,Perdu,primary_residence,old,partner6,134,Perdu contre autre banque,2019-06-04,,
2019-03-06,Gagné,primary_residence,old,partner6,156,,,1,100
2019-02-02,Perdu,primary_residence,,partner6,204,Projet en recherche / Projet lointain,,,
2019-02-14,Perdu,primary_residence,,partner6,180,Projet en recherche / Projet lointain,2019-06-06,,
2019-02-17,Gagné,primary_residence,old,partner6,190,,,1,100
2019-03-04,Gagné,rental_investment,old,partner6,154,,,1,100
2019-01-20,Perdu,primary_residence,,partner6,91,Perdu contre autre courtier,,,
2019-03-25,Gagné,primary_residence,old,partner6,54,,,1,100
2019-01-06,Perdu,primary_residence,,partner6,153,Projet en recherche / Projet lointain,2019-07-23,,
2019-01-12,Perdu,primary_residence,,partner6,163,Projet arrêté,,,
2019-02-13,Perdu,primary_residence,,partner6,232,Projet en recherche / Projet lointain,,,
2019-02-27,Perdu,primary_residence,old,partner6,144,Dossier non finançable,,,
2019-01-26,Perdu,primary_residence,old,partner6,197,Perdu contre autre courtier,,,
2019-01-23,Perdu,rental_investment,old,partner6,222,Doublon,2019-08-07,,
2019-01-13,Perdu,primary_residence,,partner6,54,A répondu mais ne répond plus (+5 appels),2019-05-13,,
2019-03-29,Perdu,primary_residence,old,partner6,78,Test,2019-04-02,,
2019-02-06,Perdu,primary_residence,,partner6,180,Dossier non finançable,,,
2019-01-04,Perdu,,,partner6,132,N'a jamais répondu (+5 appels),2019-05-17,,
2019-01-28,Perdu,primary_residence,,partner6,200,Projet en recherche / Projet lointain,2019-05-10,,
2019-02-18,Perdu,primary_residence,,partner6,238,Perdu contre autre banque,,,
2019-02-05,Perdu,primary_residence,,partner6,144,N'a jamais répondu (+5 appels),,,
2019-03-24,Perdu,primary_residence,old,partner6,238,N'a jamais répondu (+5 appels),2019-04-29,,
2019-03-04,Perdu,primary_residence,old,partner6,235,Projet arrêté,2019-04-12,,
2019-01-02,Perdu,rental_investment,,partner6,67,Projet arrêté,,,
2019-01-30,Perdu,primary_residence,,partner6,243,Projet en recherche / Projet lointain,,,
2019-03-16,Perdu,primary_residence,old,partner6,174,Doublon,2019-08-14,,
2019-01-01,Perdu,primary_residence,,partner6,88,Projet arrêté,2019-08-26,,
2019-01-20,Perdu,primary_residence,,partner6,68,N'a jamais répondu (+5 appels),,,
2019-03-17,Perdu,primary_residence,old,partner6,88,Projet arrêté,2019-06-12,,
2019-02-11,Perdu,primary_residence,,partner6,246,Perdu contre autre banque,,,
2019-03-15,Perdu,rental_investment,old,partner6,248,Projet en recherche / Projet lointain,2019-05-29,,
2019-02-11,Perdu,primary_residence,,partner6,137,Faux email & numéro,,,
2019-03-19,Perdu,primary_residence,old,partner6,120,Ne souhaite pas faire ce dossier,2019-03-22,,
2019-01-29,Gagné,rental_investment,old,partner6,147,,,1,100
